title,text,date,publisher,keyword
삼성전자 C랩 히트작은…안구마우스eyeCan·뇌예모·엔트림4D 등 눈길,삼성전자 홈페이지 캡처  삼성전자 C랩이 포털실시간 상위어로 주목받고 있다. 삼성전자에 따르면 C랩은 지난 2012년부터 크리에이티브랩의 약지다. 쉽게 말해 C랩은...,20181018,글로벌이코노믹,약지
삼성바이오 분식회계 맞다…이재용 승계 연관,"삼성바이오 문제는 이재용 삼성전자 부회장 경영권 승계의 핵심 과정인 삼성물산-제일모직 합병과 직결돼있습니다. 제일모직이 보유한 삼성바이오가 분식회계로 비싸게 평가됐다면, 이 부회장이 대주주인...",20181018,MBC,제일모직
삼성전자 CO₂누출사고 원인 삼성하청업체 진술 엇갈린다,"이재명 경기도지사가 17일 자신의 페이스북에 이날 오전 있었던 삼성전자 이산화탄소 누출사고회견 사진과 함께 ""모든 조치를 취해 재발을 막겠다""는 글을 올렸다.   = 3명의 사상자를...",20181018,국제뉴스,막겠다
삼성전자 벤처 육성 프로그램 C랩은,삼성전자-서울대 공동연구소에 위치한 C랩 팩토리에서 C랩 과제원들이 3D 프린터를 활용해 테스트 제품을 만들고 있다. 사진=삼성전자 제공 서울대 내 위치한 삼성전자 연구소에 C랩 프로젝트팀이 둥지를 틀었다. 지난해...,20181018,뉴스웨이,서울대
삼성의 C랩 성과와 향후 운영방안은,17일 서울 관악구 삼성전자-서울대 공동연구소에서 삼성전자 창의개발센터장 이재일 상무가 C랩 성과와 향후 운영방안에 대해 설명하고 있다. 삼성전자는 이날 지난 6년간 쌓은 크리에이티브랩 운영...,20181018,뉴스1,운영
누출 사고 삼성전자 기흥사업장 검찰 송치,  삼성전자 기흥사업장 이산화탄소 누출 사고에 대한 중간 조사 결과가 발표됐습니다. 경기도는 삼성전자가 소방시설법을 위반한 사실을 확인하고 형사 처벌을 추진하기로 했습니다. 이유경...,20181017,MBC ,유경
에이스침대 하이마트쇼핑몰서 삼성전자와 공동 기획전,"[ 에이스침대는 이달 혼수 장만을 고민하는 신혼부부를 위해 삼성전자와 하이마트쇼핑몰에서 공동 기획전을 진행한다고 17일 밝혔다. 이달 말까지 진행되는 행사는 '건강한 침실 공간', '우리 아이를 위한 침실...",20181017,아시아경제,침실
경기도 “이산화탄소 누출 삼성전자 소방시설법 위반 송치”,경기도는 이산화탄소 누출 사고로 3명의 사상자를 낸 삼성전자 기흥사업장에 대해 소방시설법 위반 혐의로 검찰에 송치하기로 했습니다. 경기도는 오늘 긴급 조사 결과 발표를 통해 삼성전자가 8월 30일부터 사고 발생...,20181017,KBS,경기도
李지사 골든타임 놓친 것은 삼성의 오만,"이재명 경기도지사가 ""삼성전자 CO₂누출사고, 반복되는 비극을 반드시 막겠다""고 17일 밝혔다. 이 지사는 이날 오후 자신의 페이스북에 ""삼성전자 CO₂누출사고 발생 직후 다섯 차례에 걸쳐 경기도 자체 긴급조사를...",20181018,경기신문,누출사고
누출 사고 삼성전자 기흥사업장 검찰 송치,  삼성전자 기흥사업장 이산화탄소 누출 사고에 대한 중간 조사 결과가 발표됐습니다. 경기도는 삼성전자가 소방시설법을 위반한 사실을 확인하고 형사 처벌을 추진하기로 했습니다. 이유경...,20181017,MBC ,유경
3D 프린터 활용해 제품 만드는 삼성전자 C랩 과제원들,17일 서울 관악구 서울대학교 내 삼성전자-서울대 공동연구소 C랩 팩토리에서 C랩 과제원들이 3D 프린터를 활용해 테스트 제품을 만들고 있다.  ,20181018,천지일보,팩토리
에이스침대 하이마트쇼핑몰서 삼성전자와 공동 기획전,"[ 에이스침대는 이달 혼수 장만을 고민하는 신혼부부를 위해 삼성전자와 하이마트쇼핑몰에서 공동 기획전을 진행한다고 17일 밝혔다. 이달 말까지 진행되는 행사는 '건강한 침실 공간', '우리 아이를 위한 침실...",20181017,아시아경제,침실
경기도 “이산화탄소 누출 삼성전자 소방시설법 위반 송치”,경기도는 이산화탄소 누출 사고로 3명의 사상자를 낸 삼성전자 기흥사업장에 대해 소방시설법 위반 혐의로 검찰에 송치하기로 했습니다. 경기도는 오늘 긴급 조사 결과 발표를 통해 삼성전자가 8월 30일부터 사고 발생...,20181017,KBS,경기도
이재용 보험계약자의 돈으로 삼성을 지배하다,여기서 눈여겨 볼 만한 지점은 삼성생명 총자산 258조 원 중 9.1%인 23조 원이 삼성전자 주식1이라는 것이다. 이는 삼성전자 전체 주식의 7.92%2에 해당하는 매우 큰 지분이다. 그리고 삼성생명은 그 옛날 삼성전자 주식이...,20181018,슬로우뉴스,주식
삼성그룹주 펀드 약세장 속 선방,"‘맏형’인 삼성전자 주가가 15일 기준 연초 이후 -13.4%로 부진했지만 삼성바이오로직스, 삼성SDI, 삼성SDS 등 ‘동생’들이 상승하면서 수익률을 방어했다. 상품별로 다르지만 삼성그룹주 펀드들은...",20181018,한국경제,다르지만
세계 첫 5G폰 타이틀 경쟁… 삼성 폴더블폰 위너 프로젝트 가동,"가트너에 따르면, 지난 2분기 기준 삼성전자가 19.3%로 1위를 차지했으며 이어 화웨이, 애플이 뒤를 잇고 있다. 특히 화웨이는 2분기 총 4984만 6000대를 판매해 지난해 대비 38.6%가 급증하며 단숨에 2위...",20181018,디지털타임스,2분
삼성 네트워크 솔루션기업 지랩스 인수…5G 경쟁력 강화,"네트워크 서비스 품질 측정·최적화 시너지 기대 삼성전자는 차세대 네트워크 트래픽, 서비스 품질 분석 전문 솔루션 기업 지랩스 지분을 100% 인수했다고 17일 밝혔다. 지랩스 로고...",20181017,연합뉴스,품질
외국인이 던진 삼성전자 사모은 개미들성적표는,"특히 외국인이 집중적으로 팔아치웠던 삼성전자, 삼성전기 등의 종목을 공격적으로 사들였다. 17일 한국거래소에 따르면 코스피시장에서 외국인 순매도가 본격화된 지난달 28일부터 전일 종가까지 개인투자자는...",20181018,디지털타임스,외국인
티브로드수원道 삼성전자 기흥사업장 소방법 위반 검찰 송치,"경기도는 지난달 4일 3명의 사상자를 낸 삼성전자 기흥사업 장에 대해 소방시설법 위반 혐의로 검찰에 송치하기로 했습니 다. 경기도는 다섯 차례의 민관합동 조사를 벌인 결과, 지난 8 월 30일부터 지난달 6일까지 기흥...",20181018,티브로드,지난달
삼성그룹주 펀드 약세장 속 선방,"‘맏형’인 삼성전자 주가가 15일 기준 연초 이후 -13.4%로 부진했지만 삼성바이오로직스, 삼성SDI, 삼성SDS 등 ‘동생’들이 상승하면서 수익률을 방어했다. 상품별로 다르지만 삼성그룹주 펀드들은...",20181018,한국경제,다르지만
세계 첫 5G폰 타이틀 경쟁… 삼성 폴더블폰 위너 프로젝트 가동,"가트너에 따르면, 지난 2분기 기준 삼성전자가 19.3%로 1위를 차지했으며 이어 화웨이, 애플이 뒤를 잇고 있다. 특히 화웨이는 2분기 총 4984만 6000대를 판매해 지난해 대비 38.6%가 급증하며 단숨에 2위...",20181018,디지털타임스,2분
경보는 꺼지고 안전 관리도 허술…“삼성전자 송치”, 삼성전자 기흥사업장에서 이산화탄소 누출 사고 당시 소방 경보 설비가 작동 정지 상태였다는 경기도 조사 결과가 나왔습니다. 일부 소방 시설 위치도 잘못 파악하는 등 안전 관리도 허술한 것으로 드러났는데요...,20181018,KBS,소방
삼성 네트워크 솔루션기업 지랩스 인수…5G 경쟁력 강화,"네트워크 서비스 품질 측정·최적화 시너지 기대 삼성전자는 차세대 네트워크 트래픽, 서비스 품질 분석 전문 솔루션 기업 지랩스 지분을 100% 인수했다고 17일 밝혔다. 지랩스 로고...",20181017,연합뉴스,품질
외국인이 던진 삼성전자 사모은 개미들성적표는,"특히 외국인이 집중적으로 팔아치웠던 삼성전자, 삼성전기 등의 종목을 공격적으로 사들였다. 17일 한국거래소에 따르면 코스피시장에서 외국인 순매도가 본격화된 지난달 28일부터 전일 종가까지 개인투자자는...",20181018,디지털타임스,외국인
이슈분석뉴 삼성 대대적 변화 관측숨 고를 가능성도,"삼성은 지난해 최고 실적을 거둔 삼성전자 승진자 수가 200명을 넘는 등 인사 폭이 적지 않았다. 삼성전자 3개 사업부문장도 김기남, 김현석, 고동진 사장으로 바뀌었다. 하지만 기존 사업부문장이 물러나고, 각 부문...",20181018,전자신문 ,부문
삼성전자 “향후 5년 간 스타트업 과제 500개 선정·본격 육성”,"삼성전자가 앞으로 5년 동안 사내·외 스타트업 과제 500개를 선정해 본격 육성하기로 했습니다. 삼성전자는 오늘 서울 간담회를 열어 ""지난 6년간 운영하던 사내 벤처 프로그램 C랩의 노하우를...",20181018,KBS,사내
삼성 멀티카메라스마트폰으로 이미지센서 1위 도전,  = 삼성전자가 멀티카메라장착 스마트폰 출시를 계기로 비메모리인 모바일용 이미지센서 선두 소니업체를 따라잡을 태세다. 선두 소니가 모바일용 이미지센서시장에서 31%대로 선두를 달리고...,20181018,뉴스핌,선두
삼성전자가 택한 스마트벤처캠퍼스 수혜기업," 삼성전자가 지난 7월 AI와 로봇, 블록체인 분야 아이디어와 혁신 기술을 보유한 스타트업 발굴 공모를 진행해 10월 17일 C랩 선정 15개 스타트업을 발표했다. 이 중 서큘러스와 모인 2곳은 창업진흥원이...",20181018,벤처스퀘어,스타트업
삼성전자 지랩스 인수5G 서비스 분석 솔루션 앞장선다," 삼성전자가 차세대 네트워크 트래픽, 서비스 품질 분석 전문 솔루션 기업 지랩스를 인수했다고 밝혔습니다. 삼성전자에 따르면 2008년 설립된 지랩스는 통신 네트워크의 상태, 성능...",20181017,한국경제TV,지랩스
삼성전자가 택한 스마트벤처캠퍼스 수혜기업," 삼성전자가 지난 7월 AI와 로봇, 블록체인 분야 아이디어와 혁신 기술을 보유한 스타트업 발굴 공모를 진행해 10월 17일 C랩 선정 15개 스타트업을 발표했다. 이 중 서큘러스와 모인 2곳은 창업진흥원이...",20181018,벤처스퀘어,스타트업
삼성전자 SK하이닉스 무역분쟁으로 D램 투자 위축돼 전화위복,삼성전자와 SK하이닉스를 포함한 세계 주요 D램업체들이 미국과 중국의 무역분쟁으로 수요가 줄어들 가능성을 고려해 반도체 시설 투자를 일제히 축소하고 있는 것으로 나타났다. 공급 과잉 우려와 달리...,20181018,비즈니스포스트,줄어들
상생 외면하다 부메랑 맞는 삼성과 현대차,삼성전자의 3분기 영업이익이 17조를 넘어 사상 최대실적을 경신했다. 반도체는 그 75%를 차지해 톡톡히 ‘효자’ 역할을 했다. 하지만 삼성전자에 장비·부품을 공급하는 협력사의 표정은 밝지 않다. 삼성전자와...,20181018,기자협회보,밝지
뉴스8 단신 삼성 기흥사업장 소방시설법 위반 검찰 송치,이산화탄소 누출 사고로 2명이 숨지고 한 명이 중상을 입은 삼성전자 기흥사업장 사고와 관련해 경기도가 해당 사업장을 소방시설법 위반 혐의로 검찰에 송치하기로 했습니다. 경기도는 다섯 차례에 걸쳐...,20181018,MBN,경기도
NIPA 신임원장에 김창용 전 삼성전자 부사장…전문기업인 출신은 처음,정보통신산업진흥원 신임원장에 김창용 전 삼성전자 DMC 연구소장이 내정됐다. 전문 기업인 출신이 원장으로 부임한 것은 이번이 처음이다. 김 원장은 18일 NIPA 원장으로 취임식을 갖고 본격 활동을...,20181018,전자신문,원장
삼성電 스페인 지랩스 인수5G 장비 강화,AI 기반 통신 품질 측정·분석 강화에 초점 삼성전자가 네트워크 서비스 분석 업체를 인수했다. 5세대 이동통신 시대 개막에 앞서 자사 네트워크 장비의 품질 경쟁력 강화에 박차를...,20181017,ZDNet Korea ,강화
경기도 삼성전자 이산화탄소 누출 사고 검찰 송치과태료 4건 부과,"  = 경기도는 지난달 4일 이산화탄소 누출 사고 사상자 3명을 낸 삼성전자 기흥사업장이 3가지 법률을 위반했다며 자체 조사 기록을 검찰에 넘기고, 과태료 4건을 부과하기로 했다고 17일...",20181017,국제뉴스,넘기고
삼성전자 C랩 스타트업 열전 “화염 속 생명 찾고 게임으로 인지재활”,삼성전자 C랩을 통해 지원받는 스타트업들의 결과물이다. 17일 삼성전자는 서울대 공동연구소 내 위치한 C간담회를 열고 사내외 지원 스타트업 과제에 대해 소개했다....,20181018,디지털데일리,스타트업
삼성전자 신생기업 연구과제 500건 지원하는 프로그램 가동,삼성전자가 국내의 신생기업을 적극 키우겠다는 목표로 500건에 이르는 신생기업의 연구과제를 지원하는 새 프로그램을 내놓았다. 삼성전자는 17일 외부 신생기업의 신규 과제 15건을 지원 대상으로 선발했다고 밝혔다....,20181018,비즈니스포스트,신생
삼성전자 네트워크 분석 솔루션 기업 지랩스 인수,"네트워크 자동 최적화 지원 사용자 중심 5G 네트워크 혁신  삼성전자가 차세대 네트워크 트래픽, 서비스 품질 분석 전문 솔루션 기업 '지랩스'를 인수했다고 17일 밝혔다. 2008년 설립된 지랩스는...",20181017,한국경제,네트워크
창진원 ‘스마트벤처캠퍼스’ 출신 스타트업 삼성 ‘C랩’ 선정,"창업진흥원은 창업지원사업 ‘스마트벤처캠퍼스’를 통해 지원한 서큘러스와 모인이 삼성전자의 스타트업 지원 프로그램 ‘C-랩에 선정됐다고 17일 밝혔다. 삼성전자는 지난 7월 인공지능, 로봇, 블록체인...",20181018,이데일리,지원
경기도 삼성전자 이산화탄소 누출 사고 검찰 송치과태료 4건 부과,"  = 경기도는 지난달 4일 이산화탄소 누출 사고 사상자 3명을 낸 삼성전자 기흥사업장이 3가지 법률을 위반했다며 자체 조사 기록을 검찰에 넘기고, 과태료 4건을 부과하기로 했다고 17일...",20181017,국제뉴스,넘기고
삼성전자 C랩 스타트업 열전 “화염 속 생명 찾고 게임으로 인지재활”,삼성전자 C랩을 통해 지원받는 스타트업들의 결과물이다. 17일 삼성전자는 서울대 공동연구소 내 위치한 C간담회를 열고 사내외 지원 스타트업 과제에 대해 소개했다....,20181018,디지털데일리,스타트업
삼성전자 신생기업 연구과제 500건 지원하는 프로그램 가동,삼성전자가 국내의 신생기업을 적극 키우겠다는 목표로 500건에 이르는 신생기업의 연구과제를 지원하는 새 프로그램을 내놓았다. 삼성전자는 17일 외부 신생기업의 신규 과제 15건을 지원 대상으로 선발했다고 밝혔다....,20181018,비즈니스포스트,신생
삼성 보고서 비공개 사유 측정위치도 애초 포함 안 돼,"삼성전자 백혈병 피해자 문제, 회사측의 작업 환경 측정 보고서가 공개되지 않고 있는 부분이 지적이 됐는데요. 공장내에 유해인자를 측정한 측정위치도가 영업기밀에 해당한다는 회사측 주장이 받아들여지면서...",20181017,JTBC ,측정
이번 주말 10만명 삼성고시···3년간 4만 채용 큰장 섰다, 삼성그룹 20개 계열사들이 21일 직무적성검사를 치른다. 삼성은 지난해 초 그룹 공채를 없앴지만 GSAT는 같은 날 시행한다. 2015년 도입된 GSAT는 취업준비생들 사이에서 ‘삼성 고시’로 불린다....,20181018,중앙일보 ,gsat
삼성 5G공략 잰걸음…스페인 지랩스 인수,"네트워크 장비 경쟁력 확보 삼성전자가 차세대 네트워크 솔루션 기업 지랩스를 인수하며 5세대 이동통신 시장 선점에 나섰다. 최근 인공지능, 전장, 바이오 등과 함께 5G를 미래 성장산업으로 육성하겠다는 계획을...",20181018,매일경제 ,네트워크
마감삼성전자 지랩스 인수에 강세…한샘 어닝쇼크성폭력에 추락,"시가총액 상위주는 삼성전자, SK하이닉스, 셀트리온, 현대차, POSCO, LG화학, SK텔레콤, 삼성물산, KB금융 등 대부분 올랐다. 이날 삼성바이오로직스가...",20181018,아시아타임즈,주는
삼성전자 VR·AR 결합한 차세대 디바이스 준비,뉴스토마토 =  | 삼성전자가 차기 VR헤드셋 시제품을 완성하고 상용화에 앞서 성능 검증 단계를 거치고 있다. 기존 VR기기에서 언급돼 온 문제점들을 개선하고 AR과의 결합을 통해 더...,20181018,뉴스토마토,vr
스마트벤처캠퍼스 출신 2곳 삼성이 찜했다,"서뮬러스·모인 'C-랩'에 뽑혀 지원금·마케팅·디자인도 지원 창업진흥원은 창업지원사업인 '스마트벤처캠퍼스' 지원을 받은 서큘러스, 모인 등 2개사가 삼성전자의 스타트업...",20181018,디지털타임스,모인
이번 주말 10만명 삼성고시···3년간 4만 채용 큰장 섰다, 삼성그룹 20개 계열사들이 21일 직무적성검사를 치른다. 삼성은 지난해 초 그룹 공채를 없앴지만 GSAT는 같은 날 시행한다. 2015년 도입된 GSAT는 취업준비생들 사이에서 ‘삼성 고시’로 불린다....,20181018,중앙일보 ,gsat
삼성 5G공략 잰걸음…스페인 지랩스 인수,"네트워크 장비 경쟁력 확보 삼성전자가 차세대 네트워크 솔루션 기업 지랩스를 인수하며 5세대 이동통신 시장 선점에 나섰다. 최근 인공지능, 전장, 바이오 등과 함께 5G를 미래 성장산업으로 육성하겠다는 계획을...",20181018,매일경제 ,네트워크
경기도 이산화탄소 누출사고 낸 삼성전자 기흥사업장 소방시설법 위반 검찰, 경기도는 지난달 4일 이산화탄소 누출로 3명의 사상자를 낸 삼성전자 기흥사업장에 대해 소방시설법 위반 혐의로 검찰에 송치하고 소방시설공사업법 위반 사항은 과태료 처분하기로 했다. 김용 도...,20181018,한국경제,소방시설
삼성전자 네트워크 솔루션 기업 ‘지랩스’ 인수5G혁신 박차,"삼성전자     ?브레이크뉴스 = 가 차세대 네트워크 트래픽, 서비스 품질 분석 전문 솔루션 기업 지랩스를 인수했다. 2008년 설립된 지랩스는 통신 네트워크의 상태, 성능, 데이터 트래픽 등을...",20181018,브레이크뉴스,트래픽
마감삼성전자 지랩스 인수에 강세…한샘 어닝쇼크성폭력에 추락,"시가총액 상위주는 삼성전자, SK하이닉스, 셀트리온, 현대차, POSCO, LG화학, SK텔레콤, 삼성물산, KB금융 등 대부분 올랐다. 이날 삼성바이오로직스가...",20181018,아시아타임즈,주는
삼성전자 VR·AR 결합한 차세대 디바이스 준비,뉴스토마토 =  | 삼성전자가 차기 VR헤드셋 시제품을 완성하고 상용화에 앞서 성능 검증 단계를 거치고 있다. 기존 VR기기에서 언급돼 온 문제점들을 개선하고 AR과의 결합을 통해 더...,20181018,뉴스토마토,vr
AI·로봇…삼성 500개 스타트업 지원 나섰다,4차 산업혁명·헬스케어 등 유망 스타트업 15곳 첫 선정 R&D캠퍼스 1년간 무상 입주 최대 1억지원·디자인 멘토링 17일 서울 관악구에 위치한 삼성전자-서울대 공동연구소 내 C랩 팩토리에서 한 연구원이 3D 프린터를 활용해...,20181018,매일경제 ,입주
삼성전자 AI 네트워크 분석 ‘지랩스’ 인수,- 50여개 통신사 공급…5G 경쟁력 강화 삼성전자가 인수합병을 통해 5세대 무선통신 경쟁력을 확대한다. 삼성전자는 스페인 기업 ‘지랩스’를 인수했다고 했다고...,20181017,디지털데일리,경쟁력
삼성전자 500개 스타트업 육성 본격화한다사외 스타트업 지원 15개사 신,삼성전자-서울대 공동연구소에 위치한 C랩 팩토리에서 C랩 과제원들이 3D 프린터를 활용해 테스트 제품을 만들고 있다. 삼성전자-서울대 공동연구소에 위치한 C랩 팩토리에서 C랩 과제원들이 3D 프린터를 활용해 테스트...,20181018,비지니스코리아,팩토리
삼성전자 지랩스 인수로 5G 경쟁력 강화,"네트워크 분석 솔루션 서비스 ""글로벌 통신사와 인프라 확장"" 삼성전자가 지랩스를 인수하며 5G 경쟁력을 강화한다. 삼성은 지난 8월 AI, 5G, 전장, 바이오 등 성장산업에 25조원을 투자하는 계획을 내놨다....",20181018,디지털타임스,확장
삼성전자 지랩스Zhilabs 인수…5G 인프라 확장, 삼성전자는 네트워크 트래픽·솔루션 전문기업 지랩스를 인수했다고 17일 밝혔다. 지랩스는 통신 네트워크 상태·성능·데이터·트래픽을 분석해 사용자가 느끼는 품질을 측정에 특화된...,20181017,EBN,트래픽
삼성 사내벤처 노하우 살려 스타트업 500개 키운다,"  = 삼성전자가 앞으로 5년간 500개의 사내외 스타트업을 본격 육성한다. 500개중 300개는 사외 스타트업, 200개는 삼성전자 내부 임직원 대상이다.   이는 지난 8월 8일 발표한 '경제활성화와...",20181018,뉴스핌,개는
데스크칼럼 삼성과 현대의 민낯,"국내 유일의 삼성전자 모바일사업 법인이 구미에 있고, 스마트폰 부품과 네트워크 장비를 납품하는 2, 3차 협력업체 상당수가 지역에 있다. 삼성전자와 직간접적으로 얽혀 사는 근로자와 업체가 많은 만큼 지역에서...",20181018,매일신문,지역
국감 기업인 삼성 새 삼성 위해 법 위의 삼성 꼬리표 뗄 수 있어야,<그래픽_황성환 뉴스워커 그래픽 담당>  삼성전자는 매년 국회 국정감사 단골 소재다. 지난해 국정감사 등에서 삼성은 박근혜 전 대통령 국정농단 사태의 정점에 위치해 국회의원들의 강도 높은 질타를...,20181018,뉴스워커,그래픽
시황코스피 미국발 훈풍에 22p 급반등…삼성바이오 금감원 중징계 고수에,"시가총액 상위주중에서는 ‘대장주’ 삼성전자를 비롯해 SK하이닉스, 셀트리온, 현대차, POSCO, LG화학, SK텔레콤, 삼성물산, KB금융 등 대부분 상승했다....",20181018,데일리한국,sk
NIPA 새 원장에 김창용 삼성전자 상임고문,<아이뉴스24>  김창용 삼성전자 상임고문이 정보통신산업진흥원의 신임 원장에 선임됐다. 과학기술정보통신부는 18일자로 김 원장을 신임원장에 임명한다고 발표했다. 김...,20181018,아이뉴스24,원장
뉴욕 훈풍 코스피 활짝IT 껑충 vs 삼성바이오로직스 · 대우조선해양 ,"한국거래소에 따르면 이날 삼성전자는 전날보다 1.26% 상승한 4만4150원, SK하이닉스는 1.00% 오른 7만400원을 각각 기록했다. IT 대형주 중 삼성전기는 MLCC 실적 기대감이 이어지며 2.58...",20181018,초이스경제,0
에이스침대 삼성전자와 손잡고 신혼부부 겨냥 콜래보레이션,이투데이= | 에이스침대가 삼성전자와 함께 하이마트쇼핑몰에서 10월 신혼부부를 겨냥한 콜래보레이션 행사를 진행한다고 17일 밝혔다. 에이스침대는 이번 행사가 △건강한 침실 공간 △우리 아이를 위한...,20181018,이투데이,에이스침대
TF초점 5개의 눈 LG전자 V40 씽큐 예판 시작…초기 흥행몰이 성공할까,앞서 지난 8월 24일 시장에 나온 삼성전자 '갤럭시노트9'은 출시 53일 만에 국내 판매량 100만대를 돌파하며 승승장구하고 있다. 삼성전자는 '갤럭시노트9' 판매 분위기를 끌어올리기 위해 특별 보상 프로그램 혜택을...,20181017,더팩트,노트
“고용참사 창업으로 푼다” 삼성전자 500개 스타트업 육성,이에 삼성전자가 나섰다. 스타트업 육성책을 통한 창업환경 물꼬를 터 청년 창업 및 실업 문제를 해결하겠다는 복안이다. 경제활성화와 일자리 창출이라는 정부 기조와도 궤를 같이 한다. 이와 관련 삼성전자(대표...,20181018,디지털데일리,창업
삼성 네트워크 솔루션 기업 지랩스 인수,"삼성전자는 오늘 차세대 네트워크 트래픽, 서비스 품질 분석 전문 솔루션 기업인 '지랩스' 지분을 100％ 인수했다고 밝혔습니다. 삼성전자가 네트워크 사업 관련 업체를 인수한 것은 이번이 처음입니다. 삼성전자는...",20181018,YTN,네트워크
에이스침대 삼성전자와 손잡고 신혼부부 겨냥 콜래보레이션,이투데이= | 에이스침대가 삼성전자와 함께 하이마트쇼핑몰에서 10월 신혼부부를 겨냥한 콜래보레이션 행사를 진행한다고 17일 밝혔다. 에이스침대는 이번 행사가 △건강한 침실 공간 △우리 아이를 위한...,20181018,이투데이,에이스침대
TF초점 5개의 눈 LG전자 V40 씽큐 예판 시작…초기 흥행몰이 성공할까,앞서 지난 8월 24일 시장에 나온 삼성전자 '갤럭시노트9'은 출시 53일 만에 국내 판매량 100만대를 돌파하며 승승장구하고 있다. 삼성전자는 '갤럭시노트9' 판매 분위기를 끌어올리기 위해 특별 보상 프로그램 혜택을...,20181017,더팩트,노트
삼성 멀티캠퍼스 베트남 진출 기업에 HR 노하우 전수,"이번 포럼에는 김도현 주베트남 한국 대사를 비롯해 삼성전자, CJ, LG화학, 금호타이어, 신한은행, 미래에셋증권 등 국내 기업의 베트남법인장 등 400여 명이 참석했다. 18일에는 하노이에서 같은 내용의 행사를 연다....",20181018,한국경제,베트남
TF시황 회복세 코스피 2170선 턱밑 마감…삼성바이오로직스 급락,"대장 주 삼성전자를 비롯해 SK하이닉스, 셀트리온, 삼성전자우선주, 현대차, 포스코, LG화학, SK텔레콤, 삼성물산 등이 일제히 올랐다. 다만 삼성바이오로직스는...",20181018,더팩트,우선주
코스피 美증시 급등에 1 상승…삼성바이오 3↓,"삼성전자와 SK하이닉스, 현대차 등이 1%대 상승률을 보였고 POSCO, LG화학, SK텔레콤, SK이노베이션 등은 2% 넘게 올랐다. 이날 삼성바이오로직스가 회계 재감리 결과 중징계를 받을 것이란 소식이 전해지면서 현재 3....",20181018,아시아경제,sk
‘관리의 삼성’ 벗는다…‘창의의 삼성’으로,"“관리의 삼성에서 창의의 삼성으로 나아간다. ” 17일 삼성전자가 서울대 공동연구소 내 위치한 C간담회를 열고, 사내외 스타트업 과제 500개 육성 프로젝트를 발표하면서 이...",20181018,디지털데일리,프로젝트
삼성전자 SK하이닉스 주가 올라 반도체 공급과잉 희박 전망 대두,삼성전자와 SK하이닉스 주가가 올랐다. 반도체기업들이 메모리반도체 시설 투자와 출하량을 조절해 업황을 안정적으로 유지하는 데 힘쓸 것이라는 전망이 주가 상승을 이끌었다. 김기남 삼성전자 DS부문 사장과...,20181018,비즈니스포스트,주가
스마트벤처캠퍼스 수혜기업 삼성 스타트업 지원 프로그램에 선정,"삼성전자, 공모 진행해 프로그램에 참가할 15개 스타트업 발표 아시아투데이  = 창업진흥원은 17일 창업지원사업 스마트벤처캠퍼스를 통해 지원한 서큘러스와 모인이 삼성전자의 스타트업 지원...",20181018,아시아투데이,지원
삼성전자 5년간 사내외 스타트업 과제 500개 육성국내 스타트업 생태계 키,삼성전자 C랩을 통해 창업에 나서는 3개 과제 참여 임직원들이 한데 모여 화이팅을 외치고 있다. 삼성전자가 향후 5년간 500개 사내외 스타트업 과제를 육성한다. 사외 스타트업 육성 지원 대상을 모바일에서 전체...,20181018,전자신문,스타트업
스마트벤처캠퍼스 수혜기업 삼성 스타트업 지원 프로그램에 선정,"삼성전자, 공모 진행해 프로그램에 참가할 15개 스타트업 발표 아시아투데이  = 창업진흥원은 17일 창업지원사업 스마트벤처캠퍼스를 통해 지원한 서큘러스와 모인이 삼성전자의 스타트업 지원...",20181018,아시아투데이,지원
3D 프린터 활용하는 삼성전자 C랩 과제원들, 17일 서울대학교 내 삼성전자-서울대 공동연구소 C랩 라운지에서 C랩 과제원들이 3D 프린터를 활용해 테스트 제품을 만들고 있다. 2018.10.17  photo@yna.co.kr ▶뭐하고 놀까? '#흥...,20181018,연합뉴스,놀까
애플 제친 중국 화웨이 새로운 플래그십 모델로 삼성에 도전장,"화웨이는 올해 미국 애플을 제치고 세계 스마트 폰 2위로 뛰어 올랐으며, 이번 신제품 출시로 한국의 삼성전자로부터 선두자리를 빼앗는다는 야심찬 목표를 세워 놓고 있다. 화웨이가 런던 이벤트에서 발표한...",20181018,오토데일리,화웨이
관심주삼성전자·SK하이닉스·셀트리온·삼성바이오로직스·현대차·셀트리,"시가총액 상위종목 중 삼성전자, SK하이닉스, 셀트리온, 삼성바이오로직스, 현대차 등이 오름세를 보이고 있다. 이날 코스닥 지수는 전 거래일 대비 12.71포인트(1.74...",20181017,인사이트코리아,74
삼성증권 해외주식 투자컨퍼런스 성황리 개최,"<대한금융신문=>  삼성증권은 16일 강남역 삼성전자빌딩 다목적홀에서 해외주식 투자자 700여 명이 참석한 가운데, 삼성증권 제휴 글로벌 증권사 초청 '해외주식 투자컨퍼런스'를 개최했다고...",20181017,대한금융신문,해외
삼성전자 솔루션 기업 지랩스Zhilabs 인수,"ⓒ뉴스타운  삼성전자가 차세대 네트워크 트래픽, 서비스 품질 분석 전문 솔루션 기업 지랩스를 인수했다고 17일 밝혔다. 2008년 설립된 지랩스는 통신 네트워크의 상태, 성능, 데이터 트래픽 등을...",20181018,뉴스타운,트래픽
